Box Hill Hospital,Hospital,Vic,2019–20,Non-Urgent,"4,966",
Box Hill Hospital,Hospital,Vic,2020–21,Non-Urgent,"2,829",
Box Hill Hospital,Hospital,Vic,2021–22,Non-Urgent,"3,661",
Box Hill Hospital,Hospital,Vic,2011–12,Resuscitation,309,
Box Hill Hospital,Hospital,Vic,2012–13,Resuscitation,301,
Box Hill Hospital,Hospital,Vic,2013–14,Resuscitation,299,
Box Hill Hospital,Hospital,Vic,2014–15,Resuscitation,364,
Box Hill Hospital,Hospital,Vic,2015–16,Resuscitation,409,
Box Hill Hospital,Hospital,Vic,2016–17,Resuscitation,397,
Box Hill Hospital,Hospital,Vic,2017–18,Resuscitation,399,
Box Hill Hospital,Hospital,Vic,2018–19,Resuscitation,463,
Box Hill Hospital,Hospital,Vic,2019–20,Resuscitation,457,
Box Hill Hospital,Hospital,Vic,2020–21,Resuscitation,415,
Box Hill Hospital,Hospital,Vic,2021–22,Resuscitation,467,
Box Hill Hospital,Hospital,Vic,2011–12,Semi-Urgent,"15,875",
Box Hill Hospital,Hospital,Vic,2012–13,Semi-Urgent,"15,992",
Box Hill Hospital,Hospital,Vic,2013–14,Semi-Urgent,"16,090",
Box Hill Hospital,Hospital,Vic,2014–15,Semi-Urgent,"18,275",
Box Hill Hospital,Hospital,Vic,2015–16,Semi-Urgent,"21,887",
Box Hill Hospital,Hospital,Vic,2016–17,Semi-Urgent,"24,229",
Box Hill Hospital,Hospital,Vic,2017–18,Semi-Urgent,"23,459",
Box Hill Hospital,Hospital,Vic,2018–19,Semi-Urgent,"23,877",
Box Hill Hospital,Hospital,Vic,2019–20,Semi-Urgent,"22,063",
Box Hill Hospital,Hospital,Vic,2020–21,Semi-Urgent,"20,785",
Box Hill Hospital,Hospital,Vic,2021–22,Semi-Urgent,"20,250",
Box Hill Hospital,Hospital,Vic,2011–12,Urgent,"21,345",
Box Hill Hospital,Hospital,Vic,2012–13,Urgent,"21,777",
Box Hill Hospital,Hospital,Vic,2013–14,Urgent,"22,415",
Box Hill Hospital,Hospital,Vic,2014–15,Urgent,"25,516",
Box Hill Hospital,Hospital,Vic,2015–16,Urgent,"26,918",
Box Hill Hospital,Hospital,Vic,2016–17,Urgent,"29,481",
Box Hill Hospital,Hospital,Vic,2017–18,Urgent,"32,449",
Box Hill Hospital,Hospital,Vic,2018–19,Urgent,"33,340",
Box Hill Hospital,Hospital,Vic,2019–20,Urgent,"31,991",
Box Hill Hospital,Hospital,Vic,2020–21,Urgent,"29,956",
Box Hill Hospital,Hospital,Vic,2021–22,Urgent,"28,927",
Casey Hospital,Hospital,Vic,2011–12,Emergency,"3,833",
Casey Hospital,Hospital,Vic,2012–13,Emergency,"4,353",
Casey Hospital,Hospital,Vic,2013–14,Emergency,"5,612",
Casey Hospital,Hospital,Vic,2014–15,Emergency,"6,219",
Casey Hospital,Hospital,Vic,2015–16,Emergency,"7,697",
Casey Hospital,Hospital,Vic,2016–17,Emergency,"9,226",
Casey Hospital,Hospital,Vic,2017–18,Emergency,"9,645",
Casey Hospital,Hospital,Vic,2018–19,Emergency,"11,448",
Casey Hospital,Hospital,Vic,2019–20,Emergency,"11,770",
Casey Hospital,Hospital,Vic,2020–21,Emergency,"12,096",
Casey Hospital,Hospital,Vic,2021–22,Emergency,"13,405",
Casey Hospital,Hospital,Vic,2011–12,Non-Urgent,"5,524",
Casey Hospital,Hospital,Vic,2012–13,Non-Urgent,"5,057",
Casey Hospital,Hospital,Vic,2013–14,Non-Urgent,"5,005",
Casey Hospital,Hospital,Vic,2014–15,Non-Urgent,"4,122",
Casey Hospital,Hospital,Vic,2015–16,Non-Urgent,"3,560",
Casey Hospital,Hospital,Vic,2016–17,Non-Urgent,"4,049",
Casey Hospital,Hospital,Vic,2017–18,Non-Urgent,"3,579",
Casey Hospital,Hospital,Vic,2018–19,Non-Urgent,"3,200",
Casey Hospital,Hospital,Vic,2019–20,Non-Urgent,"2,501",
Casey Hospital,Hospital,Vic,2020–21,Non-Urgent,"2,501",
Casey Hospital,Hospital,Vic,2021–22,Non-Urgent,"2,515",
Casey Hospital,Hospital,Vic,2011–12,Resuscitation,61,
Casey Hospital,Hospital,Vic,2012–13,Resuscitation,97,
Casey Hospital,Hospital,Vic,2013–14,Resuscitation,111,
Casey Hospital,Hospital,Vic,2014–15,Resuscitation,110,
Casey Hospital,Hospital,Vic,2015–16,Resuscitation,117,
Casey Hospital,Hospital,Vic,2016–17,Resuscitation,109,
Casey Hospital,Hospital,Vic,2017–18,Resuscitation,99,
Casey Hospital,Hospital,Vic,2018–19,Resuscitation,115,
Casey Hospital,Hospital,Vic,2019–20,Resuscitation,142,
Casey Hospital,Hospital,Vic,2020–21,Resuscitation,216,
Casey Hospital,Hospital,Vic,2021–22,Resuscitation,244,
Casey Hospital,Hospital,Vic,2011–12,Semi-Urgent,"25,811",
Casey Hospital,Hospital,Vic,2012–13,Semi-Urgent,"25,153",
Casey Hospital,Hospital,Vic,2013–14,Semi-Urgent,"23,441",
Casey Hospital,Hospital,Vic,2014–15,Semi-Urgent,"24,212",
Casey Hospital,Hospital,Vic,2015–16,Semi-Urgent,"26,029",
Casey Hospital,Hospital,Vic,2016–17,Semi-Urgent,"24,902",
Casey Hospital,Hospital,Vic,2017–18,Semi-Urgent,"23,774",
Casey Hospital,Hospital,Vic,2018–19,Semi-Urgent,"21,796",
Casey Hospital,Hospital,Vic,2019–20,Semi-Urgent,"18,958",
Casey Hospital,Hospital,Vic,2020–21,Semi-Urgent,"21,809",
Casey Hospital,Hospital,Vic,2021–22,Semi-Urgent,"21,587",
Casey Hospital,Hospital,Vic,2011–12,Urgent,"13,806",
Casey Hospital,Hospital,Vic,2012–13,Urgent,"15,017",
Casey Hospital,Hospital,Vic,2013–14,Urgent,"18,451",
Casey Hospital,Hospital,Vic,2014–15,Urgent,"22,404",
Casey Hospital,Hospital,Vic,2015–16,Urgent,"25,625",
Casey Hospital,Hospital,Vic,2016–17,Urgent,"26,146",
Casey Hospital,Hospital,Vic,2017–18,Urgent,"28,730",
Casey Hospital,Hospital,Vic,2018–19,Urgent,"30,892",
Casey Hospital,Hospital,Vic,2019–20,Urgent,"30,699",
Casey Hospital,Hospital,Vic,2020–21,Urgent,"34,628",
Casey Hospital,Hospital,Vic,2021–22,Urgent,"36,483",
Central Gippsland Health Service,Local Hospital Network,Vic,2018–19,Emergency,"1,509",
Central Gippsland Health Service,Local Hospital Network,Vic,2019–20,Emergency,"1,362",
Central Gippsland Health Service,Local Hospital Network,Vic,2020–21,Emergency,"1,145",
Central Gippsland Health Service,Local Hospital Network,Vic,2021–22,Emergency,"1,265",
Central Gippsland Health Service,Local Hospital Network,Vic,2018–19,Non-Urgent,"1,937",
Central Gippsland Health Service,Local Hospital Network,Vic,2019–20,Non-Urgent,"2,115",
Central Gippsland Health Service,Local Hospital Network,Vic,2020–21,Non-Urgent,"2,950",
Central Gippsland Health Service,Local Hospital Network,Vic,2021–22,Non-Urgent,"1,569",
Central Gippsland Health Service,Local Hospital Network,Vic,2018–19,Resuscitation,24,
Central Gippsland Health Service,Local Hospital Network,Vic,2019–20,Resuscitation,22,
Central Gippsland Health Service,Local Hospital Network,Vic,2020–21,Resuscitation,19,
Central Gippsland Health Service,Local Hospital Network,Vic,2021–22,Resuscitation,26,
Central Gippsland Health Service,Local Hospital Network,Vic,2018–19,Semi-Urgent,"8,995",
Central Gippsland Health Service,Local Hospital Network,Vic,2019–20,Semi-Urgent,"8,635",
Central Gippsland Health Service,Local Hospital Network,Vic,2020–21,Semi-Urgent,"9,193",
Central Gippsland Health Service,Local Hospital Network,Vic,2021–22,Semi-Urgent,"9,177",
Central Gippsland Health Service,Local Hospital Network,Vic,2018–19,Urgent,"4,594",
Central Gippsland Health Service,Local Hospital Network,Vic,2019–20,Urgent,"4,445",
Central Gippsland Health Service,Local Hospital Network,Vic,2020–21,Urgent,"4,281",
Central Gippsland Health Service,Local Hospital Network,Vic,2021–22,Urgent,"4,620",
Central Gippsland Health Service [Sale],Hospital,Vic,2011–12,Emergency,866,
Central Gippsland Health Service [Sale],Hospital,Vic,2012–13,Emergency,"1,209",
Central Gippsland Health Service [Sale],Hospital,Vic,2013–14,Emergency,"1,602",
Central Gippsland Health Service [Sale],Hospital,Vic,2014–15,Emergency,"1,721",
Central Gippsland Health Service [Sale],Hospital,Vic,2015–16,Emergency,"1,878",
Central Gippsland Health Service [Sale],Hospital,Vic,2016–17,Emergency,"1,469",
Central Gippsland Health Service [Sale],Hospital,Vic,2017–18,Emergency,"1,343",
Central Gippsland Health Service [Sale],Hospital,Vic,2018–19,Emergency,"1,509",
Central Gippsland Health Service [Sale],Hospital,Vic,2019–20,Emergency,"1,362",
Central Gippsland Health Service [Sale],Hospital,Vic,2020–21,Emergency,"1,145",
Central Gippsland Health Service [Sale],Hospital,Vic,2021–22,Emergency,"1,265",
Central Gippsland Health Service [Sale],Hospital,Vic,2011–12,Non-Urgent,"3,001",
Central Gippsland Health Service [Sale],Hospital,Vic,2012–13,Non-Urgent,"2,802",
Central Gippsland Health Service [Sale],Hospital,Vic,2013–14,Non-Urgent,"2,033",
Central Gippsland Health Service [Sale],Hospital,Vic,2014–15,Non-Urgent,"1,603",
Central Gippsland Health Service [Sale],Hospital,Vic,2015–16,Non-Urgent,"1,679",
Central Gippsland Health Service [Sale],Hospital,Vic,2016–17,Non-Urgent,"1,946",
Central Gippsland Health Service [Sale],Hospital,Vic,2017–18,Non-Urgent,"2,195",
Central Gippsland Health Service [Sale],Hospital,Vic,2018–19,Non-Urgent,"1,937",
Central Gippsland Health Service [Sale],Hospital,Vic,2019–20,Non-Urgent,"2,115",
Central Gippsland Health Service [Sale],Hospital,Vic,2020–21,Non-Urgent,"2,950",
Central Gippsland Health Service [Sale],Hospital,Vic,2021–22,Non-Urgent,"1,569",
Central Gippsland Health Service [Sale],Hospital,Vic,2011–12,Resuscitation,25,
Central Gippsland Health Service [Sale],Hospital,Vic,2012–13,Resuscitation,27,
Central Gippsland Health Service [Sale],Hospital,Vic,2013–14,Resuscitation,29,
Central Gippsland Health Service [Sale],Hospital,Vic,2014–15,Resuscitation,34,
Central Gippsland Health Service [Sale],Hospital,Vic,2015–16,Resuscitation,33,
Central Gippsland Health Service [Sale],Hospital,Vic,2016–17,Resuscitation,24,
Central Gippsland Health Service [Sale],Hospital,Vic,2017–18,Resuscitation,25,
Central Gippsland Health Service [Sale],Hospital,Vic,2018–19,Resuscitation,24,
Central Gippsland Health Service [Sale],Hospital,Vic,2019–20,Resuscitation,22,
Central Gippsland Health Service [Sale],Hospital,Vic,2020–21,Resuscitation,19,
Central Gippsland Health Service [Sale],Hospital,Vic,2021–22,Resuscitation,26,
Central Gippsland Health Service [Sale],Hospital,Vic,2011–12,Semi-Urgent,"9,555",
Central Gippsland Health Service [Sale],Hospital,Vic,2012–13,Semi-Urgent,"9,099",
Central Gippsland Health Service [Sale],Hospital,Vic,2013–14,Semi-Urgent,"8,504",
Central Gippsland Health Service [Sale],Hospital,Vic,2014–15,Semi-Urgent,"8,308",
Central Gippsland Health Service [Sale],Hospital,Vic,2015–16,Semi-Urgent,"7,927",
Central Gippsland Health Service [Sale],Hospital,Vic,2016–17,Semi-Urgent,"8,322",
Central Gippsland Health Service [Sale],Hospital,Vic,2017–18,Semi-Urgent,"8,815",
Central Gippsland Health Service [Sale],Hospital,Vic,2018–19,Semi-Urgent,"8,995",
Central Gippsland Health Service [Sale],Hospital,Vic,2019–20,Semi-Urgent,"8,635",
Central Gippsland Health Service [Sale],Hospital,Vic,2020–21,Semi-Urgent,"9,193",
Central Gippsland Health Service [Sale],Hospital,Vic,2021–22,Semi-Urgent,"9,177",
Central Gippsland Health Service [Sale],Hospital,Vic,2011–12,Urgent,"3,530",
Central Gippsland Health Service [Sale],Hospital,Vic,2012–13,Urgent,"3,986",
Central Gippsland Health Service [Sale],Hospital,Vic,2013–14,Urgent,"4,779",
Central Gippsland Health Service [Sale],Hospital,Vic,2014–15,Urgent,"4,900",
Central Gippsland Health Service [Sale],Hospital,Vic,2015–16,Urgent,"4,641",
Central Gippsland Health Service [Sale],Hospital,Vic,2016–17,Urgent,"4,218",
Central Gippsland Health Service [Sale],Hospital,Vic,2017–18,Urgent,"4,367",
Central Gippsland Health Service [Sale],Hospital,Vic,2018–19,Urgent,"4,594",
Central Gippsland Health Service [Sale],Hospital,Vic,2019–20,Urgent,"4,445",
Central Gippsland Health Service [Sale],Hospital,Vic,2020–21,Urgent,"4,281",
Central Gippsland Health Service [Sale],Hospital,Vic,2021–22,Urgent,"4,620",
Dandenong Hospital,Hospital,Vic,2011–12,Emergency,"5,952",
Dandenong Hospital,Hospital,Vic,2012–13,Emergency,"7,024",
Dandenong Hospital,Hospital,Vic,2013–14,Emergency,"8,307",
Dandenong Hospital,Hospital,Vic,2014–15,Emergency,"8,985",
Dandenong Hospital,Hospital,Vic,2015–16,Emergency,"9,124",
Dandenong Hospital,Hospital,Vic,2016–17,Emergency,"9,153",
Dandenong Hospital,Hospital,Vic,2017–18,Emergency,"9,103",
Dandenong Hospital,Hospital,Vic,2018–19,Emergency,"10,266",
Dandenong Hospital,Hospital,Vic,2019–20,Emergency,"9,643",
Dandenong Hospital,Hospital,Vic,2020–21,Emergency,"9,467",
Dandenong Hospital,Hospital,Vic,2021–22,Emergency,"10,251",
Dandenong Hospital,Hospital,Vic,2011–12,Non-Urgent,"5,999",
Dandenong Hospital,Hospital,Vic,2012–13,Non-Urgent,"4,832",
Dandenong Hospital,Hospital,Vic,2013–14,Non-Urgent,"5,621",
Dandenong Hospital,Hospital,Vic,2014–15,Non-Urgent,"5,809",
Dandenong Hospital,Hospital,Vic,2015–16,Non-Urgent,"6,052",
Dandenong Hospital,Hospital,Vic,2016–17,Non-Urgent,"4,583",
Dandenong Hospital,Hospital,Vic,2017–18,Non-Urgent,"3,679",
Dandenong Hospital,Hospital,Vic,2018–19,Non-Urgent,"3,741",
Dandenong Hospital,Hospital,Vic,2019–20,Non-Urgent,"3,640",
Dandenong Hospital,Hospital,Vic,2020–21,Non-Urgent,"3,179",
Dandenong Hospital,Hospital,Vic,2021–22,Non-Urgent,"2,901",
Dandenong Hospital,Hospital,Vic,2011–12,Resuscitation,312,
Dandenong Hospital,Hospital,Vic,2012–13,Resuscitation,341,
Dandenong Hospital,Hospital,Vic,2013–14,Resuscitation,333,
Dandenong Hospital,Hospital,Vic,2014–15,Resuscitation,287,
Dandenong Hospital,Hospital,Vic,2015–16,Resuscitation,305,
Dandenong Hospital,Hospital,Vic,2016–17,Resuscitation,230,
Dandenong Hospital,Hospital,Vic,2017–18,Resuscitation,231,
Dandenong Hospital,Hospital,Vic,2018–19,Resuscitation,241,
Dandenong Hospital,Hospital,Vic,2019–20,Resuscitation,289,
Dandenong Hospital,Hospital,Vic,2020–21,Resuscitation,273,
Dandenong Hospital,Hospital,Vic,2021–22,Resuscitation,258,
Dandenong Hospital,Hospital,Vic,2011–12,Semi-Urgent,"23,636",
Dandenong Hospital,Hospital,Vic,2012–13,Semi-Urgent,"23,907",
Dandenong Hospital,Hospital,Vic,2013–14,Semi-Urgent,"23,334",
Dandenong Hospital,Hospital,Vic,2014–15,Semi-Urgent,"24,135",
Dandenong Hospital,Hospital,Vic,2015–16,Semi-Urgent,"25,201",
Dandenong Hospital,Hospital,Vic,2016–17,Semi-Urgent,"26,887",
Dandenong Hospital,Hospital,Vic,2017–18,Semi-Urgent,"26,696",
Dandenong Hospital,Hospital,Vic,2018–19,Semi-Urgent,"24,367",
Dandenong Hospital,Hospital,Vic,2019–20,Semi-Urgent,"22,269",
Dandenong Hospital,Hospital,Vic,2020–21,Semi-Urgent,"21,302",
Dandenong Hospital,Hospital,Vic,2021–22,Semi-Urgent,"21,384",
Dandenong Hospital,Hospital,Vic,2011–12,Urgent,"21,072",
Dandenong Hospital,Hospital,Vic,2012–13,Urgent,"22,141",
Dandenong Hospital,Hospital,Vic,2013–14,Urgent,"24,933",
Dandenong Hospital,Hospital,Vic,2014–15,Urgent,"27,754",
Dandenong Hospital,Hospital,Vic,2015–16,Urgent,"28,603",
Dandenong Hospital,Hospital,Vic,2016–17,Urgent,"29,112",
Dandenong Hospital,Hospital,Vic,2017–18,Urgent,"30,846",
Dandenong Hospital,Hospital,Vic,2018–19,Urgent,"32,885",
Dandenong Hospital,Hospital,Vic,2019–20,Urgent,"29,611",
Dandenong Hospital,Hospital,Vic,2020–21,Urgent,"30,249",
Dandenong Hospital,Hospital,Vic,2021–22,Urgent,"33,436",
Eastern Health (Vic),Local Hospital Network,Vic,2018–19,Emergency,"24,062",
Eastern Health (Vic),Local Hospital Network,Vic,2019–20,Emergency,"23,087",
Eastern Health (Vic),Local Hospital Network,Vic,2020–21,Emergency,"24,519",
Eastern Health (Vic),Local Hospital Network,Vic,2021–22,Emergency,"26,142",
Eastern Health (Vic),Local Hospital Network,Vic,2018–19,Non-Urgent,"7,684",
Eastern Health (Vic),Local Hospital Network,Vic,2019–20,Non-Urgent,"9,915",
Eastern Health (Vic),Local Hospital Network,Vic,2020–21,Non-Urgent,"7,009",
Eastern Health (Vic),Local Hospital Network,Vic,2021–22,Non-Urgent,"6,579",
Eastern Health (Vic),Local Hospital Network,Vic,2018–19,Resuscitation,965,
Eastern Health (Vic),Local Hospital Network,Vic,2019–20,Resuscitation,949,
Eastern Health (Vic),Local Hospital Network,Vic,2020–21,Resuscitation,"1,017",
Eastern Health (Vic),Local Hospital Network,Vic,2021–22,Resuscitation,"1,194",
Eastern Health (Vic),Local Hospital Network,Vic,2018–19,Semi-Urgent,"67,155",
Eastern Health (Vic),Local Hospital Network,Vic,2019–20,Semi-Urgent,"62,166",
Eastern Health (Vic),Local Hospital Network,Vic,2020–21,Semi-Urgent,"57,768",
Eastern Health (Vic),Local Hospital Network,Vic,2021–22,Semi-Urgent,"54,631",
Eastern Health (Vic),Local Hospital Network,Vic,2018–19,Urgent,"69,991",
Eastern Health (Vic),Local Hospital Network,Vic,2019–20,Urgent,"67,989",
Eastern Health (Vic),Local Hospital Network,Vic,2020–21,Urgent,"67,051",
Eastern Health (Vic),Local Hospital Network,Vic,2021–22,Urgent,"68,056",
Echuca Regional Health,Hospital,Vic,2011–12,Emergency,903,
Echuca Regional Health,Hospital,Vic,2012–13,Emergency,897,
Echuca Regional Health,Hospital,Vic,2013–14,Emergency,981,
Echuca Regional Health,Hospital,Vic,2014–15,Emergency,"1,210",
Echuca Regional Health,Hospital,Vic,2015–16,Emergency,"1,112",
Echuca Regional Health,Hospital,Vic,2016–17,Emergency,"1,372",
Echuca Regional Health,Hospital,Vic,2017–18,Emergency,"1,826",
Echuca Regional Health,Hospital,Vic,2018–19,Emergency,"1,857",
Echuca Regional Health,Local Hospital Network,Vic,2018–19,Emergency,"1,857",
Echuca Regional Health,Hospital,Vic,2019–20,Emergency,"1,976",
Echuca Regional Health,Local Hospital Network,Vic,2019–20,Emergency,"1,976",
Echuca Regional Health,Hospital,Vic,2020–21,Emergency,"2,251",
Echuca Regional Health,Local Hospital Network,Vic,2020–21,Emergency,"2,251",
Echuca Regional Health,Hospital,Vic,2021–22,Emergency,"2,514",
Echuca Regional Health,Local Hospital Network,Vic,2021–22,Emergency,"2,514",
Echuca Regional Health,Hospital,Vic,2011–12,Non-Urgent,"4,661",
Echuca Regional Health,Hospital,Vic,2012–13,Non-Urgent,"5,002",
Echuca Regional Health,Hospital,Vic,2013–14,Non-Urgent,"4,970",
Echuca Regional Health,Hospital,Vic,2014–15,Non-Urgent,"4,509",
Echuca Regional Health,Hospital,Vic,2015–16,Non-Urgent,"4,305",
Echuca Regional Health,Hospital,Vic,2016–17,Non-Urgent,"4,774",
Echuca Regional Health,Hospital,Vic,2017–18,Non-Urgent,"3,825",
Echuca Regional Health,Hospital,Vic,2018–19,Non-Urgent,"3,714",
Echuca Regional Health,Local Hospital Network,Vic,2018–19,Non-Urgent,"3,714",
Echuca Regional Health,Hospital,Vic,2019–20,Non-Urgent,"3,559",
Echuca Regional Health,Local Hospital Network,Vic,2019–20,Non-Urgent,"3,559",
Echuca Regional Health,Hospital,Vic,2020–21,Non-Urgent,"4,786",
Echuca Regional Health,Local Hospital Network,Vic,2020–21,Non-Urgent,"4,786",
Echuca Regional Health,Hospital,Vic,2021–22,Non-Urgent,"3,167",
Echuca Regional Health,Local Hospital Network,Vic,2021–22,Non-Urgent,"3,167",
Echuca Regional Health,Hospital,Vic,2011–12,Resuscitation,37,
Echuca Regional Health,Hospital,Vic,2012–13,Resuscitation,21,
Echuca Regional Health,Hospital,Vic,2013–14,Resuscitation,28,
Echuca Regional Health,Hospital,Vic,2014–15,Resuscitation,32,
Echuca Regional Health,Hospital,Vic,2015–16,Resuscitation,30,
Echuca Regional Health,Hospital,Vic,2016–17,Resuscitation,26,
Echuca Regional Health,Hospital,Vic,2017–18,Resuscitation,33,
Echuca Regional Health,Hospital,Vic,2018–19,Resuscitation,29,
Echuca Regional Health,Local Hospital Network,Vic,2018–19,Resuscitation,29,
Echuca Regional Health,Hospital,Vic,2019–20,Resuscitation,31,
Echuca Regional Health,Local Hospital Network,Vic,2019–20,Resuscitation,31,
Echuca Regional Health,Hospital,Vic,2020–21,Resuscitation,30,
Echuca Regional Health,Local Hospital Network,Vic,2020–21,Resuscitation,30,
Echuca Regional Health,Hospital,Vic,2021–22,Resuscitation,42,
Echuca Regional Health,Local Hospital Network,Vic,2021–22,Resuscitation,42,
Echuca Regional Health,Hospital,Vic,2011–12,Semi-Urgent,"7,290",
Echuca Regional Health,Hospital,Vic,2012–13,Semi-Urgent,"8,085",
Echuca Regional Health,Hospital,Vic,2013–14,Semi-Urgent,"7,669",
Echuca Regional Health,Hospital,Vic,2014–15,Semi-Urgent,"8,211",
Echuca Regional Health,Hospital,Vic,2015–16,Semi-Urgent,"8,919",
Echuca Regional Health,Hospital,Vic,2016–17,Semi-Urgent,"9,368",
Echuca Regional Health,Hospital,Vic,2017–18,Semi-Urgent,"9,666",
Echuca Regional Health,Hospital,Vic,2018–19,Semi-Urgent,"10,823",
Echuca Regional Health,Local Hospital Network,Vic,2018–19,Semi-Urgent,"10,823",
Echuca Regional Health,Hospital,Vic,2019–20,Semi-Urgent,"9,821",
Echuca Regional Health,Local Hospital Network,Vic,2019–20,Semi-Urgent,"9,821",
Echuca Regional Health,Hospital,Vic,2020–21,Semi-Urgent,"9,869",
Echuca Regional Health,Local Hospital Network,Vic,2020–21,Semi-Urgent,"9,869",
Echuca Regional Health,Hospital,Vic,2021–22,Semi-Urgent,"11,566",
Echuca Regional Health,Local Hospital Network,Vic,2021–22,Semi-Urgent,"11,566",
Echuca Regional Health,Hospital,Vic,2011–12,Urgent,"3,552",
Echuca Regional Health,Hospital,Vic,2012–13,Urgent,"3,715",
Echuca Regional Health,Hospital,Vic,2013–14,Urgent,"3,752",
Echuca Regional Health,Hospital,Vic,2014–15,Urgent,"4,128",
Echuca Regional Health,Hospital,Vic,2015–16,Urgent,"4,678",
Echuca Regional Health,Hospital,Vic,2016–17,Urgent,"5,147",
Echuca Regional Health,Hospital,Vic,2017–18,Urgent,"5,770",
Echuca Regional Health,Hospital,Vic,2018–19,Urgent,"6,406",
Echuca Regional Health,Local Hospital Network,Vic,2018–19,Urgent,"6,406",
Echuca Regional Health,Hospital,Vic,2019–20,Urgent,"6,443",
Echuca Regional Health,Local Hospital Network,Vic,2019–20,Urgent,"6,443",
Echuca Regional Health,Hospital,Vic,2020–21,Urgent,"6,828",
Echuca Regional Health,Local Hospital Network,Vic,2020–21,Urgent,"6,828",
Echuca Regional Health,Hospital,Vic,2021–22,Urgent,"7,114",
Echuca Regional Health,Local Hospital Network,Vic,2021–22,Urgent,"7,114",
Frankston Hospital,Hospital,Vic,2011–12,Emergency,"12,551",
Frankston Hospital,Hospital,Vic,2012–13,Emergency,"12,565",
Frankston Hospital,Hospital,Vic,2013–14,Emergency,"14,941",
Frankston Hospital,Hospital,Vic,2014–15,Emergency,"15,038",
Frankston Hospital,Hospital,Vic,2015–16,Emergency,"14,991",
Frankston Hospital,Hospital,Vic,2016–17,Emergency,"15,438",
Frankston Hospital,Hospital,Vic,2017–18,Emergency,"15,669",
Frankston Hospital,Hospital,Vic,2018–19,Emergency,"15,833",
Frankston Hospital,Hospital,Vic,2019–20,Emergency,"16,920",
Frankston Hospital,Hospital,Vic,2020–21,Emergency,"16,177",
Frankston Hospital,Hospital,Vic,2021–22,Emergency,"18,553",
Frankston Hospital,Hospital,Vic,2011–12,Non-Urgent,"2,843",
Frankston Hospital,Hospital,Vic,2012–13,Non-Urgent,"2,906",
Frankston Hospital,Hospital,Vic,2013–14,Non-Urgent,"2,815",
Frankston Hospital,Hospital,Vic,2014–15,Non-Urgent,"2,250",
Frankston Hospital,Hospital,Vic,2015–16,Non-Urgent,"3,689",
Frankston Hospital,Hospital,Vic,2016–17,Non-Urgent,"3,519",
Frankston Hospital,Hospital,Vic,2017–18,Non-Urgent,"3,220",
Frankston Hospital,Hospital,Vic,2018–19,Non-Urgent,"3,445",
Frankston Hospital,Hospital,Vic,2019–20,Non-Urgent,"3,629",
Frankston Hospital,Hospital,Vic,2020–21,Non-Urgent,"2,861",
Frankston Hospital,Hospital,Vic,2021–22,Non-Urgent,"2,493",
Frankston Hospital,Hospital,Vic,2011–12,Resuscitation,286,
Frankston Hospital,Hospital,Vic,2012–13,Resuscitation,283,
Frankston Hospital,Hospital,Vic,2013–14,Resuscitation,399,
Frankston Hospital,Hospital,Vic,2014–15,Resuscitation,366,
Frankston Hospital,Hospital,Vic,2015–16,Resuscitation,381,
Frankston Hospital,Hospital,Vic,2016–17,Resuscitation,378,
Frankston Hospital,Hospital,Vic,2017–18,Resuscitation,452,
Frankston Hospital,Hospital,Vic,2018–19,Resuscitation,533,
Frankston Hospital,Hospital,Vic,2019–20,Resuscitation,591,
Frankston Hospital,Hospital,Vic,2020–21,Resuscitation,638,
Frankston Hospital,Hospital,Vic,2021–22,Resuscitation,459,
Frankston Hospital,Hospital,Vic,2011–12,Semi-Urgent,"17,383",
Frankston Hospital,Hospital,Vic,2012–13,Semi-Urgent,"18,005",
Frankston Hospital,Hospital,Vic,2013–14,Semi-Urgent,"18,464",
Frankston Hospital,Hospital,Vic,2014–15,Semi-Urgent,"19,501",
Frankston Hospital,Hospital,Vic,2015–16,Semi-Urgent,"22,432",
Frankston Hospital,Hospital,Vic,2016–17,Semi-Urgent,"21,820",
Frankston Hospital,Hospital,Vic,2017–18,Semi-Urgent,"21,536",
Frankston Hospital,Hospital,Vic,2018–19,Semi-Urgent,"23,390",
Frankston Hospital,Hospital,Vic,2019–20,Semi-Urgent,"22,165",
Frankston Hospital,Hospital,Vic,2020–21,Semi-Urgent,"20,463",
Frankston Hospital,Hospital,Vic,2021–22,Semi-Urgent,"18,619",
Frankston Hospital,Hospital,Vic,2011–12,Urgent,"23,333",
Frankston Hospital,Hospital,Vic,2012–13,Urgent,"24,293",
Frankston Hospital,Hospital,Vic,2013–14,Urgent,"26,044",
Frankston Hospital,Hospital,Vic,2014–15,Urgent,"29,671",
Frankston Hospital,Hospital,Vic,2015–16,Urgent,"31,246",
Frankston Hospital,Hospital,Vic,2016–17,Urgent,"32,262",
Frankston Hospital,Hospital,Vic,2017–18,Urgent,"34,736",
Frankston Hospital,Hospital,Vic,2018–19,Urgent,"36,832",
Frankston Hospital,Hospital,Vic,2019–20,Urgent,"35,509",
Frankston Hospital,Hospital,Vic,2020–21,Urgent,"34,252",
Frankston Hospital,Hospital,Vic,2021–22,Urgent,"36,566",
Goulburn Valley Health,Local Hospital Network,Vic,2018–19,Emergency,"6,498",
Goulburn Valley Health,Local Hospital Network,Vic,2019–20,Emergency,"7,586",
